session_id,plugin_time,plugout_time,duration_hours,energy_kwh,user_type,plugin_category,month
6028,2019-04-07 15:24:00,2019-04-07 17:07:48,1.73,12.46,Shared,3,4
6029,2019-08-21 12:00:00,2019-08-21 13:15:00,1.25,4.5,Shared,2,8
6030,2019-06-02 13:08:00,2019-06-02 16:24:48,3.28,22.3,Shared,2,6
6031,2019-05-27 13:56:00,2019-05-27 15:30:48,1.58,5.69,Shared,2,5
6032,2019-01-17 11:51:00,2019-01-17 15:31:48,3.68,26.5,Private,1,1
6033,2019-05-18 15:12:00,2019-05-18 22:14:24,7.04,50.69,Private,3,5
6034,2019-12-25 21:02:00,2019-12-25 23:41:36,2.66,19.15,Private,5,12
6035,2019-05-08 15:55:00,2019-05-08 17:44:12,1.82,13.1,Shared,3,5
6036,2019-03-30 19:49:00,2019-03-31 01:01:00,5.2,18.72,Shared,5,3
6037,2019-04-08 07:13:00,2019-04-08 16:16:36,9.06,49.78,Shared,0,4
6038,2019-09-24 09:33:00,2019-09-24 11:03:36,1.51,5.44,Private,1,9
6039,2019-11-11 17:27:00,2019-11-12 02:14:24,8.79,63.29,Private,4,11
6040,2019-12-01 00:57:00,2019-12-01 09:43:48,8.78,56.4,Shared,7,12
6041,2019-11-12 21:37:00,2019-11-13 07:16:36,9.66,34.78,Private,5,11
6042,2019-03-03 12:19:00,2019-03-03 23:56:12,11.62,26.53,Private,2,3
6043,2019-05-19 18:58:00,2019-05-20 18:06:24,23.14,44.71,Shared,4,5
6044,2019-02-13 17:44:00,2019-02-13 21:35:36,3.86,13.9,Private,4,2
6045,2019-02-12 22:10:00,2019-02-13 03:31:00,5.35,38.52,Private,6,2
6046,2019-08-31 18:10:00,2019-08-31 21:52:00,3.7,26.64,Shared,4,8
6047,2019-01-02 20:01:00,2019-01-03 00:58:36,4.96,25.5,Shared,5,1
6048,2019-11-12 02:56:00,2019-11-12 17:24:48,14.48,30.63,Shared,7,11
6049,2019-01-01 20:13:00,2019-01-01 22:08:48,1.93,13.9,Private,5,1
6050,2019-08-29 15:31:00,2019-08-29 18:13:36,2.71,9.76,Private,3,8
6051,2019-12-20 20:16:00,2019-12-21 09:15:24,12.99,34.9,Private,5,12
6052,2018-12-03 08:17:00,2018-12-03 18:24:12,10.12,36.43,Private,0,12
6053,2018-12-24 09:03:00,2018-12-24 12:53:24,3.84,27.65,Shared,1,12
6054,2019-07-16 23:10:00,2019-07-17 08:10:36,9.01,48.82,Private,6,7
6055,2019-12-11 21:57:00,2019-12-12 04:14:24,6.29,45.29,Private,5,12
6056,2019-07-21 05:17:00,2019-07-21 19:26:36,14.16,74.72,Shared,7,7
6057,2019-09-21 22:57:00,2019-09-22 04:10:12,5.22,26.32,Shared,6,9
6058,2019-10-02 16:51:00,2019-10-03 03:00:00,10.15,42.43,Shared,4,10
6059,2019-05-14 03:46:00,2019-05-15 03:46:00,24.0,47.98,Shared,7,5
6060,2019-09-13 21:46:00,2019-09-14 05:17:48,7.53,27.11,Private,5,9
6061,2019-01-04 05:20:00,2019-01-04 10:27:48,5.13,18.47,Shared,7,1
6062,2019-02-12 14:50:00,2019-02-12 23:02:36,8.21,58.13,Private,3,2
6063,2019-01-31 16:45:00,2019-01-31 20:35:24,3.84,20.11,Private,4,1
6064,2019-08-01 14:44:00,2019-08-02 14:44:00,24.0,34.15,Shared,3,8
6065,2019-02-19 14:02:00,2019-02-19 19:39:12,5.62,26.65,Shared,3,2
6066,2019-06-28 20:29:00,2019-06-29 00:34:24,4.09,28.12,Shared,5,6
6067,2018-12-01 16:56:00,2018-12-01 19:41:36,2.76,19.87,Shared,4,12
6068,2019-11-18 17:27:00,2019-11-19 04:07:48,10.68,38.45,Private,4,11
6069,2019-06-29 02:11:00,2019-06-29 11:16:24,9.09,28.65,Shared,7,6
6070,2018-12-13 19:32:00,2018-12-13 23:02:00,3.5,12.6,Shared,5,12
6071,2019-07-25 16:54:00,2019-07-26 00:19:12,7.42,21.91,Shared,4,7
6072,2019-05-09 12:25:00,2019-05-09 14:08:12,1.72,6.19,Private,2,5
6073,2019-05-08 02:56:00,2019-05-08 08:34:24,5.64,26.94,Private,7,5
6074,2020-01-27 15:57:00,2020-01-27 22:45:00,6.8,24.48,Private,3,1
6075,2019-03-15 16:25:00,2019-03-16 08:46:36,16.36,37.61,Shared,4,3
6076,2019-05-29 06:25:00,2019-05-29 09:18:24,2.89,10.4,Private,0,5
6077,2019-10-16 03:14:00,2019-10-16 05:15:12,2.02,7.27,Private,7,10
6078,2019-12-30 21:27:00,2019-12-31 00:06:00,2.65,19.08,Private,5,12
6079,2019-05-15 14:20:00,2019-05-15 16:16:24,1.94,6.98,Private,3,5
6080,2019-02-19 21:07:00,2019-02-20 09:44:12,12.62,73.78,Private,5,2
6081,2019-05-21 12:32:00,2019-05-22 03:10:24,14.64,70.24,Private,2,5
6082,2019-11-06 08:56:00,2019-11-06 15:08:00,6.2,22.32,Shared,0,11
6083,2018-12-17 03:14:00,2018-12-17 14:53:00,11.65,26.37,Private,7,12
6084,2020-01-17 18:48:00,2020-01-18 00:14:24,5.44,36.31,Private,4,1
6085,2019-06-09 09:20:00,2019-06-09 13:57:48,4.63,16.67,Private,1,6
6086,2019-12-12 15:31:00,2019-12-12 19:26:12,3.92,14.11,Shared,3,12
6087,2019-10-15 00:35:00,2019-10-15 04:34:24,3.99,28.73,Shared,7,10
6088,2019-04-16 14:49:00,2019-04-16 16:29:48,1.68,6.05,Shared,3,4
6089,2019-09-25 23:41:00,2019-09-26 05:38:36,5.96,21.46,Private,6,9
6090,2019-06-22 20:15:00,2019-06-23 01:04:12,4.82,34.7,Private,5,6
6091,2019-10-28 13:04:00,2019-10-28 21:25:00,8.35,24.81,Shared,2,10
6092,2019-09-27 03:44:00,2019-09-27 09:01:24,5.29,24.16,Private,7,9
6093,2019-08-01 02:37:00,2019-08-01 07:02:12,4.42,31.82,Shared,7,8
6094,2019-02-27 16:17:00,2019-02-27 18:58:24,2.69,19.37,Private,4,2
6095,2019-10-27 06:39:00,2019-10-27 11:51:36,5.21,37.51,Private,0,10
6096,2019-03-12 03:48:00,2019-03-12 12:06:00,8.3,29.88,Shared,7,3
6097,2019-01-09 15:49:00,2019-01-09 18:02:12,2.22,15.98,Shared,3,1
6098,2019-02-04 23:57:00,2019-02-05 05:13:12,5.27,22.15,Shared,6,2
6099,2019-01-18 00:06:00,2019-01-18 05:55:48,5.83,41.98,Private,7,1
6100,2019-09-25 22:39:00,2019-09-26 01:39:00,3.0,21.6,Shared,6,9
6101,2019-10-04 05:16:00,2019-10-04 08:32:48,3.28,11.81,Shared,7,10
6102,2019-05-04 18:46:00,2019-05-05 00:35:12,5.82,20.95,Shared,4,5
6103,2019-08-21 11:15:00,2019-08-21 13:29:24,2.24,8.06,Private,1,8
6104,2018-12-10 14:21:00,2018-12-10 20:40:48,6.33,22.79,Private,3,12
6105,2019-03-09 12:21:00,2019-03-09 15:00:00,2.65,9.54,Shared,2,3
6106,2019-11-21 22:21:00,2019-11-22 08:46:12,10.42,73.95,Shared,6,11
6107,2019-05-24 04:46:00,2019-05-25 04:46:00,24.0,64.57,Private,7,5
6108,2018-12-20 19:49:00,2018-12-20 22:31:36,2.71,9.76,Private,5,12
6109,2019-11-25 17:26:00,2019-11-26 00:38:00,7.2,25.92,Shared,4,11
6110,2019-01-08 10:57:00,2019-01-08 13:55:48,2.98,21.46,Shared,1,1
6111,2020-01-02 12:09:00,2020-01-02 22:24:36,10.26,51.13,Shared,2,1
6112,2019-06-22 22:29:00,2019-06-23 00:31:24,2.04,14.69,Shared,6,6
6113,2020-01-06 23:38:00,2020-01-07 06:33:48,6.93,24.95,Private,6,1
6114,2019-09-23 09:14:00,2019-09-23 11:55:24,2.69,9.68,Private,1,9
6115,2019-07-10 15:31:00,2019-07-10 19:47:48,4.28,15.41,Private,3,7
6116,2019-08-09 22:13:00,2019-08-10 00:37:36,2.41,8.68,Private,6,8
6117,2019-05-26 23:15:00,2019-05-27 08:03:36,8.81,35.99,Private,6,5
6118,2019-04-18 15:09:00,2019-04-18 17:54:36,2.76,19.87,Shared,3,4
6119,2019-12-29 09:01:00,2019-12-29 16:18:24,7.29,52.49,Shared,1,12
6120,2019-12-08 04:58:00,2019-12-08 08:51:24,3.89,28.01,Private,7,12
6121,2019-03-06 16:42:00,2019-03-06 21:16:12,4.57,32.9,Shared,4,3
6122,2019-06-04 17:34:00,2019-06-04 23:03:24,5.49,26.52,Shared,4,6
6123,2019-11-18 14:36:00,2019-11-18 17:30:36,2.91,10.48,Shared,3,11
6124,2019-08-23 13:40:00,2019-08-23 19:24:24,5.74,41.33,Shared,2,8
6125,2019-07-31 17:36:00,2019-08-01 08:03:36,14.46,52.06,Private,4,7
6126,2019-10-10 17:39:00,2019-10-10 20:31:12,2.87,10.33,Shared,4,10
6127,2019-10-03 16:29:00,2019-10-04 03:44:00,11.25,57.86,Private,4,10
6128,2019-07-01 16:51:00,2019-07-02 06:59:24,14.14,45.85,Private,4,7
6129,2019-04-10 09:39:00,2019-04-10 12:27:00,2.8,20.16,Private,1,4
6130,2019-07-29 22:10:00,2019-07-29 23:57:24,1.79,6.44,Private,6,7
6131,2019-07-21 18:01:00,2019-07-22 00:08:12,6.12,27.15,Private,4,7
6132,2018-12-10 10:42:00,2018-12-10 14:04:48,3.38,24.34,Private,1,12
6133,2019-06-05 20:06:00,2019-06-06 14:25:12,18.32,58.31,Private,5,6
6134,2018-12-16 22:15:00,2018-12-17 03:19:48,5.08,18.29,Private,6,12
6135,2019-11-05 23:54:00,2019-11-06 02:43:12,2.82,10.15,Private,6,11
6136,2019-08-07 02:30:00,2019-08-07 04:43:12,2.22,15.98,Private,7,8
6137,2018-12-27 19:05:00,2018-12-28 05:42:12,10.62,36.24,Private,5,12
6138,2019-08-18 13:54:00,2019-08-18 17:13:12,3.32,11.95,Shared,2,8
6139,2019-10-25 17:45:00,2019-10-25 22:51:36,5.11,36.79,Shared,4,10
6140,2019-10-26 13:09:00,2019-10-26 22:49:12,9.67,34.81,Private,2,10
6141,2019-10-12 10:08:00,2019-10-12 13:39:48,3.53,25.42,Private,1,10
6142,2019-07-19 23:29:00,2019-07-20 04:17:00,4.8,34.56,Shared,6,7
6143,2018-12-25 09:42:00,2018-12-25 14:36:00,4.9,30.27,Private,1,12
6144,2019-04-24 17:02:00,2019-04-25 01:01:24,7.99,28.76,Private,4,4
6145,2019-03-28 20:45:00,2019-03-29 04:14:24,7.49,49.81,Private,5,3
6146,2019-05-02 09:48:00,2019-05-02 14:03:00,4.25,30.6,Shared,1,5
6147,2019-10-17 21:49:00,2019-10-18 02:59:48,5.18,18.65,Private,5,10
6148,2019-10-01 15:03:00,2019-10-01 18:52:12,3.82,27.5,Shared,3,10
6149,2020-01-29 12:33:00,2020-01-29 14:18:36,1.76,12.67,Private,2,1
6150,2018-12-28 10:19:00,2018-12-28 16:14:48,5.93,24.47,Private,1,12
6151,2019-11-06 20:37:00,2019-11-07 15:14:48,18.63,42.63,Shared,5,11
6152,2019-10-27 18:50:00,2019-10-27 21:30:12,2.67,9.61,Shared,4,10
6153,2019-08-22 22:45:00,2019-08-23 01:37:48,2.88,20.74,Private,6,8
6154,2019-03-26 02:39:00,2019-03-26 05:20:24,2.69,19.37,Private,7,3
6155,2020-01-07 21:04:00,2020-01-08 05:17:48,8.23,29.63,Private,5,1
6156,2019-07-13 11:21:00,2019-07-13 18:07:48,6.78,24.41,Private,1,7
6157,2019-03-20 18:27:00,2019-03-20 22:52:48,4.43,15.95,Private,4,3
6158,2020-01-05 20:18:00,2020-01-05 22:54:00,2.6,18.72,Private,5,1
6159,2019-11-28 18:40:00,2019-11-28 23:56:48,5.28,19.01,Shared,4,11
6160,2018-12-11 08:41:00,2018-12-11 10:20:36,1.66,5.98,Private,0,12
6161,2019-12-16 13:42:00,2019-12-16 19:10:48,5.48,39.46,Private,2,12
6162,2019-05-13 10:20:00,2019-05-13 19:27:12,9.12,25.92,Shared,1,5
6163,2019-12-28 22:36:00,2019-12-29 00:39:36,2.06,14.83,Private,6,12
6164,2020-01-06 19:42:00,2020-01-06 21:23:24,1.69,6.08,Private,5,1
6165,2019-05-30 17:57:00,2019-05-31 08:54:36,14.96,35.01,Shared,4,5
6166,2019-08-05 23:56:00,2019-08-06 03:09:48,3.23,23.26,Shared,6,8
6167,2019-02-04 21:12:00,2019-02-05 08:10:12,10.97,39.49,Private,5,2
6168,2019-07-22 10:09:00,2019-07-22 14:36:00,4.45,23.52,Shared,1,7
6169,2019-04-11 12:20:00,2019-04-11 16:45:12,4.42,15.91,Private,2,4
6170,2019-11-11 17:31:00,2019-11-12 00:14:48,6.73,31.7,Shared,4,11
6171,2020-01-07 23:51:00,2020-01-08 02:31:12,2.67,19.22,Private,6,1
6172,2018-12-25 12:00:00,2018-12-25 17:25:48,5.43,39.1,Private,2,12
6173,2019-10-03 09:30:00,2019-10-03 13:17:24,3.79,24.13,Shared,1,10
6174,2019-10-18 12:50:00,2019-10-18 14:48:12,1.97,14.18,Shared,2,10
6175,2019-09-22 20:53:00,2019-09-23 03:09:12,6.27,45.14,Private,5,9
6176,2019-11-28 04:48:00,2019-11-28 08:55:12,4.12,29.66,Private,7,11
6177,2019-02-16 22:29:00,2019-02-17 02:55:24,4.44,15.98,Private,6,2
6178,2019-12-29 13:27:00,2019-12-29 15:34:12,2.12,7.63,Shared,2,12
6179,2019-03-22 09:24:00,2019-03-23 00:29:24,15.09,59.33,Shared,1,3
6180,2019-05-16 18:47:00,2019-05-17 03:56:00,9.15,46.93,Private,4,5
6181,2018-12-06 18:48:00,2018-12-07 04:31:48,9.73,35.03,Shared,4,12
6182,2019-03-01 16:41:00,2019-03-01 20:41:00,4.0,28.8,Shared,4,3
6183,2019-04-17 03:47:00,2019-04-17 05:15:48,1.48,5.33,Private,7,4
6184,2019-04-13 21:50:00,2019-04-14 17:15:48,19.43,56.09,Shared,5,4
6185,2019-04-01 11:25:00,2019-04-01 16:10:00,4.75,17.1,Shared,1,4
6186,2019-05-20 17:16:00,2019-05-20 20:11:48,2.93,10.55,Shared,4,5
6187,2019-09-25 15:25:00,2019-09-25 22:02:48,6.63,31.97,Private,3,9
6188,2019-10-30 17:09:00,2019-10-31 04:21:36,11.21,40.36,Private,4,10
6189,2019-11-13 07:03:00,2019-11-13 11:55:12,4.87,35.06,Shared,0,11
6190,2020-01-19 21:03:00,2020-01-20 09:10:12,12.12,66.16,Private,5,1
6191,2019-01-16 13:48:00,2019-01-17 00:22:12,10.57,38.05,Shared,2,1
6192,2019-08-01 22:38:00,2019-08-02 00:57:48,2.33,16.78,Private,6,8
6193,2019-10-18 04:20:00,2019-10-18 07:25:24,3.09,22.25,Private,7,10
6194,2019-01-01 15:33:00,2019-01-02 01:13:48,9.68,34.85,Shared,3,1
6195,2019-11-21 21:24:00,2019-11-21 22:08:24,0.74,2.66,Shared,5,11
6196,2019-03-04 03:00:00,2019-03-04 07:27:36,4.46,16.06,Private,7,3
6197,2019-03-22 22:13:00,2019-03-23 00:02:12,1.82,6.55,Private,6,3
6198,2019-07-30 23:01:00,2019-07-31 02:34:00,3.55,12.78,Private,6,7
6199,2019-09-06 23:04:00,2019-09-07 03:05:12,4.02,28.94,Private,6,9
6200,2019-02-08 22:33:00,2019-02-09 02:24:00,3.85,27.72,Private,6,2
6201,2019-06-10 08:22:00,2019-06-10 11:43:36,3.36,24.19,Private,0,6
6202,2019-11-07 02:21:00,2019-11-07 04:39:00,2.3,8.28,Shared,7,11
6203,2019-06-04 05:34:00,2019-06-05 05:34:00,24.0,50.6,Shared,7,6
6204,2019-07-12 12:49:00,2019-07-13 07:07:36,18.31,50.08,Shared,2,7
6205,2019-03-01 19:51:00,2019-03-01 22:03:00,2.2,7.92,Private,5,3
6206,2019-07-13 17:06:00,2019-07-14 08:05:24,14.99,59.94,Private,4,7
6207,2020-01-16 05:26:00,2020-01-16 09:10:24,3.74,26.93,Private,7,1
6208,2019-08-27 21:31:00,2019-08-28 02:56:12,5.42,39.02,Shared,5,8
6209,2019-05-14 08:09:00,2019-05-14 12:53:24,4.74,17.06,Private,0,5
6210,2019-02-01 02:46:00,2019-02-01 05:53:12,3.12,11.23,Private,7,2
6211,2019-09-03 17:47:00,2019-09-04 03:38:36,9.86,65.04,Shared,4,9
6212,2019-12-20 08:21:00,2019-12-20 13:45:36,5.41,19.48,Private,0,12
6213,2018-12-06 11:57:00,2018-12-06 15:30:00,3.55,25.56,Private,1,12
6214,2019-04-13 13:05:00,2019-04-13 15:04:24,1.99,7.16,Shared,2,4
6215,2019-12-09 17:24:00,2019-12-09 20:03:00,2.65,9.54,Shared,4,12
6216,2019-05-01 17:15:00,2019-05-01 18:49:12,1.57,5.65,Shared,4,5
6217,2019-07-15 15:14:00,2019-07-15 20:14:00,5.0,18.0,Private,3,7
6218,2019-02-14 11:27:00,2019-02-14 13:35:24,2.14,7.7,Private,1,2
6219,2019-01-08 14:13:00,2019-01-08 18:19:36,4.11,29.59,Private,3,1
6220,2019-10-24 17:20:00,2019-10-25 06:15:12,12.92,37.77,Private,4,10
6221,2019-10-04 15:58:00,2019-10-05 03:26:12,11.47,33.89,Private,3,10
6222,2019-07-02 07:55:00,2019-07-02 12:45:24,4.84,29.01,Private,0,7
6223,2019-05-31 03:28:00,2019-05-31 08:07:36,4.66,16.78,Private,7,5
6224,2018-12-09 21:59:00,2018-12-10 16:27:12,18.47,51.93,Private,5,12
6225,2019-01-17 17:31:00,2019-01-18 00:38:48,7.13,25.67,Private,4,1
6226,2019-10-11 18:33:00,2019-10-11 22:29:24,3.94,28.37,Shared,4,10
6227,2019-08-17 23:57:00,2019-08-18 01:46:48,1.83,13.18,Private,6,8
6228,2020-01-14 21:16:00,2020-01-15 03:47:48,6.53,34.52,Shared,5,1
6229,2019-10-04 00:58:00,2019-10-04 09:49:00,8.85,33.37,Private,7,10
6230,2019-03-03 15:30:00,2019-03-03 18:40:48,3.18,22.9,Private,3,3
6231,2019-10-24 09:14:00,2019-10-24 15:18:12,6.07,43.7,Private,1,10
6232,2019-06-15 00:50:00,2019-06-15 04:40:24,3.84,13.82,Shared,7,6
6233,2020-01-31 17:23:00,2020-01-31 21:44:00,4.35,31.32,Shared,4,1
6234,2019-03-24 09:52:00,2019-03-24 10:44:12,0.87,3.13,Private,1,3
6235,2018-12-31 14:20:00,2018-12-31 18:34:24,4.24,30.53,Private,3,12
6236,2019-03-28 15:18:00,2019-03-29 01:03:36,9.76,35.14,Private,3,3
6237,2019-09-19 13:59:00,2019-09-19 17:09:48,3.18,11.45,Private,2,9
6238,2019-11-02 23:06:00,2019-11-03 04:14:24,5.14,18.5,Private,6,11
6239,2018-12-29 23:21:00,2018-12-30 02:16:12,2.92,10.51,Shared,6,12
6240,2019-03-10 02:39:00,2019-03-10 09:01:12,6.37,37.26,Shared,7,3
6241,2019-09-26 19:36:00,2019-09-26 23:51:36,4.26,30.67,Private,5,9
6242,2019-03-06 22:38:00,2019-03-07 01:12:12,2.57,18.5,Private,6,3
6243,2019-09-13 18:20:00,2019-09-14 06:55:24,12.59,47.73,Shared,4,9
6244,2019-02-13 23:12:00,2019-02-14 08:41:24,9.49,66.86,Private,6,2
6245,2018-12-25 20:29:00,2018-12-25 23:43:24,3.24,11.66,Shared,5,12
6246,2019-12-07 13:54:00,2019-12-07 20:55:12,7.02,42.66,Private,2,12
6247,2019-11-02 20:32:00,2019-11-03 03:45:12,7.22,51.98,Shared,5,11
6248,2020-01-09 00:43:00,2020-01-09 08:28:36,7.76,35.26,Private,7,1
6249,2018-12-24 16:38:00,2018-12-24 18:08:36,1.51,10.87,Private,4,12
6250,2019-12-09 05:01:00,2019-12-09 15:02:12,10.02,20.95,Private,7,12
6251,2019-03-29 21:09:00,2019-03-30 00:28:12,3.32,23.9,Private,5,3
6252,2019-02-20 15:15:00,2019-02-20 19:06:36,3.86,13.9,Private,3,2
6253,2019-01-10 23:31:00,2019-01-11 23:31:00,24.0,23.72,Private,6,1
6254,2019-03-15 21:50:00,2019-03-16 03:57:12,6.12,29.05,Shared,5,3
6255,2019-05-11 18:56:00,2019-05-11 22:42:48,3.78,27.22,Shared,4,5
6256,2019-11-09 16:31:00,2019-11-09 17:34:36,1.06,7.63,Shared,4,11
6257,2019-11-19 16:23:00,2019-11-20 05:29:00,13.1,47.16,Private,4,11
6258,2019-10-17 17:33:00,2019-10-17 19:28:48,1.93,6.95,Shared,4,10
6259,2018-12-18 22:22:00,2018-12-19 00:49:00,2.45,8.82,Shared,6,12
6260,2019-06-28 20:11:00,2019-06-29 00:06:48,3.93,14.15,Private,5,6
6261,2019-05-12 16:35:00,2019-05-13 05:56:00,13.35,62.98,Shared,4,5
6262,2019-03-04 18:59:00,2019-03-05 03:29:36,8.51,32.34,Private,4,3
6263,2020-01-21 16:07:00,2020-01-21 20:32:48,4.43,31.9,Shared,4,1
6264,2019-02-26 14:30:00,2019-02-26 20:39:00,6.15,22.14,Private,3,2
6265,2019-07-07 21:02:00,2019-07-08 00:17:00,3.25,23.4,Private,5,7
6266,2019-09-13 14:55:00,2019-09-13 20:22:36,5.46,39.31,Shared,3,9
6267,2019-02-02 16:12:00,2019-02-02 21:24:36,5.21,37.51,Shared,4,2
6268,2018-12-24 03:30:00,2018-12-24 13:15:36,9.76,70.27,Private,7,12
6269,2019-06-01 16:47:00,2019-06-02 02:32:00,9.75,35.98,Shared,4,6
6270,2019-05-13 05:42:00,2019-05-13 12:42:00,7.0,46.48,Shared,7,5
6271,2019-05-31 02:02:00,2019-05-31 05:52:24,3.84,13.82,Shared,7,5
6272,2019-12-19 18:47:00,2019-12-20 03:06:48,8.33,21.42,Private,4,12
6273,2019-05-13 23:09:00,2019-05-14 03:47:24,4.64,16.7,Private,6,5
6274,2019-12-23 15:40:00,2019-12-23 17:59:12,2.32,8.35,Private,3,12
6275,2019-04-27 00:50:00,2019-04-27 04:33:48,3.73,24.71,Private,7,4
6276,2019-07-28 23:37:00,2019-07-29 04:52:00,5.25,18.9,Private,6,7
6277,2019-08-25 20:49:00,2019-08-26 06:11:12,9.37,24.73,Private,5,8
6278,2019-10-19 17:05:00,2019-10-19 21:26:36,4.36,15.7,Private,4,10
6279,2019-04-21 18:22:00,2019-04-21 20:29:12,2.12,7.63,Shared,4,4
6280,2019-05-09 15:02:00,2019-05-09 20:11:00,5.15,18.54,Private,3,5
6281,2019-06-26 04:39:00,2019-06-26 10:00:36,5.36,19.3,Private,7,6
6282,2019-10-07 22:21:00,2019-10-08 03:59:24,5.64,40.61,Shared,6,10
6283,2019-10-29 22:58:00,2019-10-30 08:23:48,9.43,33.95,Private,6,10
6284,2019-09-14 13:31:00,2019-09-14 23:37:36,10.11,36.4,Private,2,9
6285,2019-05-16 22:31:00,2019-05-17 01:47:12,3.27,11.77,Private,6,5
6286,2019-05-28 07:55:00,2019-05-28 11:08:12,3.22,11.59,Private,0,5
6287,2020-01-06 21:26:00,2020-01-06 23:49:24,2.39,17.21,Shared,5,1
6288,2018-12-19 22:16:00,2018-12-20 06:20:48,8.08,31.64,Shared,6,12
6289,2019-11-29 17:44:00,2019-11-30 07:23:36,13.66,47.27,Private,4,11
6290,2019-05-11 09:43:00,2019-05-11 13:41:12,3.97,26.02,Private,1,5
6291,2019-09-16 20:13:00,2019-09-17 00:23:48,4.18,15.05,Private,5,9
6292,2019-09-29 16:56:00,2019-09-30 06:45:48,13.83,73.33,Shared,4,9
6293,2019-09-14 09:14:00,2019-09-14 16:17:36,7.06,40.89,Private,1,9
6294,2019-03-03 17:03:00,2019-03-03 23:46:12,6.72,24.19,Private,4,3
6295,2019-06-28 16:23:00,2019-06-28 18:32:00,2.15,15.48,Private,4,6
6296,2019-05-28 12:08:00,2019-05-28 20:06:12,7.97,42.13,Private,2,5
6297,2019-06-21 09:50:00,2019-06-21 12:24:48,2.58,18.58,Shared,1,6
6298,2019-10-24 20:31:00,2019-10-24 22:45:24,2.24,16.13,Private,5,10
6299,2019-10-20 21:39:00,2019-10-21 01:32:24,3.89,26.59,Shared,5,10
6300,2019-10-30 13:49:00,2019-10-30 17:06:24,3.29,23.69,Private,2,10
6301,2019-04-22 09:16:00,2019-04-22 13:30:24,4.24,30.53,Shared,1,4
6302,2019-05-20 07:16:00,2019-05-20 09:04:36,1.81,6.52,Private,0,5
6303,2019-04-25 05:42:00,2019-04-25 15:23:24,9.69,34.88,Shared,7,4
6304,2019-12-14 21:23:00,2019-12-15 08:17:36,10.91,24.75,Shared,5,12
6305,2019-09-20 22:53:00,2019-09-21 00:09:12,1.27,4.57,Shared,6,9
6306,2019-09-12 08:32:00,2019-09-12 18:21:12,9.82,65.57,Private,0,9
6307,2019-10-05 12:28:00,2019-10-05 15:16:36,2.81,10.12,Shared,2,10
6308,2019-12-12 09:52:00,2019-12-12 18:53:12,9.02,56.86,Private,1,12
6309,2020-01-15 18:43:00,2020-01-15 23:26:12,4.72,16.99,Private,4,1
6310,2019-12-26 00:50:00,2019-12-26 05:53:00,5.05,18.18,Private,7,12
6311,2019-05-30 12:20:00,2019-05-30 16:41:00,4.35,31.32,Private,2,5
6312,2019-03-12 10:46:00,2019-03-12 22:20:12,11.57,41.65,Private,1,3
6313,2019-04-10 05:23:00,2019-04-10 07:27:48,2.08,14.98,Private,7,4
6314,2019-11-07 14:55:00,2019-11-07 22:29:48,7.58,54.58,Shared,3,11
6315,2019-05-23 07:57:00,2019-05-23 18:39:36,10.71,38.56,Private,0,5
6316,2019-08-27 05:00:00,2019-08-27 13:10:48,8.18,28.6,Private,7,8
6317,2019-06-19 13:02:00,2019-06-20 13:02:00,24.0,56.11,Private,2,6
6318,2019-08-29 05:50:00,2019-08-29 09:15:12,3.42,12.31,Private,7,8
6319,2019-07-20 12:56:00,2019-07-20 22:36:48,9.68,26.9,Private,2,7
6320,2019-12-05 17:27:00,2019-12-05 22:03:00,4.6,33.12,Shared,4,12
6321,2019-02-02 20:48:00,2019-02-03 08:32:24,11.74,49.56,Private,5,2
6322,2019-11-27 17:37:00,2019-11-27 22:32:48,4.93,17.75,Private,4,11
6323,2019-10-07 19:12:00,2019-10-07 22:58:48,3.78,27.22,Private,5,10
6324,2019-08-11 11:48:00,2019-08-12 00:09:36,12.36,42.49,Private,1,8
6325,2020-01-22 19:58:00,2020-01-22 23:28:36,3.51,25.27,Private,5,1
6326,2019-07-13 19:48:00,2019-07-13 21:38:24,1.84,6.62,Private,5,7
6327,2019-02-02 05:49:00,2019-02-02 09:16:00,3.45,12.42,Private,7,2
6328,2019-10-02 06:19:00,2019-10-02 13:57:24,7.64,27.5,Private,0,10
6329,2019-08-31 12:06:00,2019-09-01 01:13:12,13.12,63.75,Shared,2,8
6330,2019-12-08 09:06:00,2019-12-08 14:27:00,5.35,38.52,Private,1,12
6331,2018-12-06 10:08:00,2018-12-06 22:35:36,12.46,44.86,Shared,1,12
6332,2019-03-24 18:47:00,2019-03-24 20:41:36,1.91,13.75,Private,4,3
6333,2019-05-31 14:36:00,2019-05-31 18:13:48,3.63,26.14,Private,3,5
6334,2019-08-06 12:55:00,2019-08-06 16:58:00,4.05,29.16,Private,2,8
6335,2019-11-10 15:00:00,2019-11-10 19:34:12,4.57,32.9,Private,3,11
6336,2019-06-13 15:25:00,2019-06-13 20:40:00,5.25,18.9,Private,3,6
6337,2019-10-31 09:19:00,2019-10-31 17:20:48,8.03,50.37,Private,1,10
6338,2019-02-13 02:06:00,2019-02-13 05:43:48,3.63,13.07,Shared,7,2
6339,2019-10-25 09:21:00,2019-10-25 14:48:36,5.46,19.66,Private,1,10
6340,2018-12-31 16:04:00,2018-12-31 20:52:00,4.8,34.56,Shared,4,12
6341,2019-09-24 18:01:00,2019-09-24 20:36:24,2.59,18.65,Private,4,9
